,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday
172628,WN,2018-07-22,14,17270.0,17362.0,6
172629,WN,2018-07-22,15,19459.0,20815.0,6
172630,WN,2018-07-22,16,23055.0,26535.0,6
172631,WN,2018-07-22,17,26307.0,32190.0,6
172632,WN,2018-07-22,18,31050.0,39153.0,6
172633,WN,2018-07-22,19,36039.0,45624.0,6
172634,WN,2018-07-22,20,43142.0,55350.0,6
172635,WN,2018-07-22,21,49907.0,64806.0,6
172636,WN,2018-07-22,22,59474.0,75538.0,6
172637,WN,2018-07-22,23,68267.0,84560.0,6
172638,WN,2018-07-23,0,10440.0,12632.0,0
172639,WN,2018-07-23,1,19723.0,13056.0,0
172640,WN,2018-07-23,2,27056.0,15131.0,0
172641,WN,2018-07-23,3,33081.0,16578.0,0
172642,WN,2018-07-23,4,37361.0,16595.0,0
172643,WN,2018-07-23,5,38483.0,16725.0,0
172644,WN,2018-07-23,6,38572.0,18250.0,0
172645,WN,2018-07-23,7,39101.0,19837.0,0
172646,WN,2018-07-23,8,40130.0,22497.0,0
172647,WN,2018-07-23,9,41058.0,24386.0,0
172648,WN,2018-07-23,10,43587.0,27024.0,0
172649,WN,2018-07-23,11,46710.0,31700.0,0
172650,WN,2018-07-23,12,49140.0,35868.0,0
172651,WN,2018-07-23,13,52203.0,40364.0,0
172652,WN,2018-07-23,14,55955.0,45702.0,0
172653,WN,2018-07-23,15,58440.0,50740.0,0
172654,WN,2018-07-23,16,62168.0,55700.0,0
172655,WN,2018-07-23,17,66754.0,60969.0,0
172656,WN,2018-07-23,18,71383.0,68289.0,0
172657,WN,2018-07-23,19,75973.0,74855.0,0
172658,WN,2018-07-23,20,82216.0,82854.0,0
172659,WN,2018-07-23,21,88441.0,90301.0,0
172660,WN,2018-07-23,22,95119.0,97811.0,0
172661,WN,2018-07-23,23,104415.0,105308.0,0
172662,WN,2018-07-24,0,8011.0,7450.0,1
172663,WN,2018-07-24,1,17196.0,11081.0,1
172664,WN,2018-07-24,2,22685.0,13896.0,1
172665,WN,2018-07-24,3,26734.0,14248.0,1
172666,WN,2018-07-24,4,28786.0,14258.0,1
172667,WN,2018-07-24,5,29684.0,14295.0,1
172668,WN,2018-07-24,6,29703.0,14765.0,1
172669,WN,2018-07-24,7,29780.0,15684.0,1
172670,WN,2018-07-24,8,30572.0,17404.0,1
172671,WN,2018-07-24,9,31420.0,20048.0,1
172672,WN,2018-07-24,10,33203.0,22497.0,1
172673,WN,2018-07-24,11,35167.0,25501.0,1
172674,WN,2018-07-24,12,38423.0,28800.0,1
172675,WN,2018-07-24,13,40203.0,33515.0,1
172676,WN,2018-07-24,14,42514.0,36850.0,1
172677,WN,2018-07-24,15,45591.0,40834.0,1
172678,WN,2018-07-24,16,48691.0,45392.0,1
172679,WN,2018-07-24,17,52431.0,50270.0,1
172680,WN,2018-07-24,18,55957.0,55782.0,1
172681,WN,2018-07-24,19,60736.0,61884.0,1
172682,WN,2018-07-24,20,64866.0,67846.0,1
172683,WN,2018-07-24,21,69761.0,73306.0,1
172684,WN,2018-07-24,22,75376.0,78553.0,1
172685,WN,2018-07-24,23,81009.0,83404.0,1
172686,WN,2018-07-25,0,5024.0,3618.0,2
172687,WN,2018-07-25,1,10111.0,5085.0,2
172688,WN,2018-07-25,2,13341.0,5772.0,2
172689,WN,2018-07-25,3,14641.0,5772.0,2
172690,WN,2018-07-25,4,14983.0,5942.0,2
172691,WN,2018-07-25,5,15160.0,6091.0,2
172692,WN,2018-07-25,6,15181.0,6411.0,2
172693,WN,2018-07-25,7,15475.0,7064.0,2
172694,WN,2018-07-25,8,15717.0,7706.0,2
172695,WN,2018-07-25,9,16400.0,8852.0,2
172696,WN,2018-07-25,10,17223.0,10393.0,2
172697,WN,2018-07-25,11,17853.0,12219.0,2
172698,WN,2018-07-25,12,19085.0,13999.0,2
172699,WN,2018-07-25,13,19977.0,17365.0,2
172700,WN,2018-07-25,14,21712.0,20272.0,2
172701,WN,2018-07-25,15,23831.0,24204.0,2
172702,WN,2018-07-25,16,25734.0,28319.0,2
172703,WN,2018-07-25,17,29464.0,32911.0,2
172704,WN,2018-07-25,18,32849.0,37437.0,2
172705,WN,2018-07-25,19,37281.0,41566.0,2
172706,WN,2018-07-25,20,41055.0,49191.0,2
172707,WN,2018-07-25,21,46949.0,55767.0,2
172708,WN,2018-07-25,22,52923.0,63115.0,2
172709,WN,2018-07-25,23,60082.0,69747.0,2
172710,WN,2018-07-26,0,7060.0,11913.0,3
172711,WN,2018-07-26,1,13507.0,14517.0,3
172712,WN,2018-07-26,2,17261.0,15721.0,3
172713,WN,2018-07-26,3,20539.0,16146.0,3
172714,WN,2018-07-26,4,21396.0,16146.0,3
172715,WN,2018-07-26,5,21611.0,16289.0,3
172716,WN,2018-07-26,6,21624.0,16618.0,3
172717,WN,2018-07-26,7,21777.0,17011.0,3
172718,WN,2018-07-26,8,21984.0,17477.0,3
172719,WN,2018-07-26,9,22532.0,10902.0,3
172720,WN,2018-07-26,10,22960.0,11805.0,3
172721,WN,2018-07-26,11,23879.0,13351.0,3
172722,WN,2018-07-26,12,24841.0,15862.0,3
172723,WN,2018-07-26,13,26321.0,17910.0,3
172724,WN,2018-07-26,14,26986.0,19994.0,3
172725,WN,2018-07-26,15,28603.0,23688.0,3
172726,WN,2018-07-26,16,30813.0,27597.0,3
172727,WN,2018-07-26,17,33489.0,31499.0,3
172728,WN,2018-07-26,18,37071.0,38502.0,3
172729,WN,2018-07-26,19,41758.0,44008.0,3
172730,WN,2018-07-26,20,45920.0,50461.0,3
172731,WN,2018-07-26,21,51622.0,55571.0,3
172732,WN,2018-07-26,22,56796.0,62031.0,3
172733,WN,2018-07-26,23,61658.0,67565.0,3
172734,WN,2018-07-27,0,8249.0,5130.0,4
172735,WN,2018-07-27,1,12592.0,9308.0,4
172736,WN,2018-07-27,2,16252.0,10768.0,4
172737,WN,2018-07-27,3,20604.0,11495.0,4
172738,WN,2018-07-27,4,22203.0,11650.0,4
172739,WN,2018-07-27,5,22561.0,11758.0,4
172740,WN,2018-07-27,6,22757.0,11937.0,4
172741,WN,2018-07-27,7,22823.0,12426.0,4
172742,WN,2018-07-27,8,23103.0,13169.0,4
172743,WN,2018-07-27,9,23755.0,13644.0,4
172744,WN,2018-07-27,10,24401.0,15719.0,4
172745,WN,2018-07-27,11,25798.0,18219.0,4
172746,WN,2018-07-27,12,27098.0,21451.0,4
172747,WN,2018-07-27,13,29069.0,26291.0,4
172748,WN,2018-07-27,14,31202.0,30155.0,4
172749,WN,2018-07-27,15,34603.0,34449.0,4
