,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday,Cluster_3,Cluster_4
178012,WN,43535,17,34864,32500,0,Good,Bad
178013,WN,43535,18,37081,36238,0,Good,Bad
178014,WN,43535,19,40248,38952,0,Good,Bad
178015,WN,43535,20,43744,43555,0,Good,Bad
178016,WN,43535,21,46565,47187,0,Good,Bad
178017,WN,43535,22,50391,50513,0,Good,Bad
178018,WN,43535,23,53516,53279,0,Good,Bad
178019,WN,43536,0,3000,1865,1,Good,Normal
178020,WN,43536,1,5428,2846,1,Good,Normal
178021,WN,43536,2,6947,3291,1,Good,Normal
178022,WN,43536,3,7897,3490,1,Good,Normal
178023,WN,43536,4,8326,3491,1,Good,Normal
178024,WN,43536,5,8326,3532,1,Good,Normal
178025,WN,43536,6,8377,4322,1,Good,Normal
178026,WN,43536,7,8514,4755,1,Good,Normal
178027,WN,43536,8,9122,6281,1,Good,Normal
178028,WN,43536,9,10082,7547,1,Good,Normal
178029,WN,43536,10,11327,9353,1,Good,Normal
178030,WN,43536,11,12698,10985,1,Good,Normal
178031,WN,43536,12,14465,13523,1,Good,Normal
178032,WN,43536,13,15886,15996,1,Good,Normal
178033,WN,43536,14,17552,18749,1,Good,Normal
178034,WN,43536,15,19996,21238,1,Good,Normal
178035,WN,43536,16,22495,24637,1,Good,Normal
178036,WN,43536,17,25218,27804,1,Good,Normal
178037,WN,43536,18,27951,31511,1,Good,Normal
178038,WN,43536,19,30730,35621,1,Good,Normal
178039,WN,43536,20,34334,40500,1,Good,Normal
178040,WN,43536,21,38290,45411,1,Good,Normal
178041,WN,43536,22,41892,49625,1,Good,Normal
178042,WN,43536,23,46191,55015,1,Good,Normal
178043,WN,43537,0,4605,3000,2,Meltdown,Bad
178044,WN,43537,1,8604,4793,2,Meltdown,Bad
178045,WN,43537,2,11868,5254,2,Meltdown,Bad
178046,WN,43537,3,13280,5468,2,Meltdown,Bad
178047,WN,43537,4,13930,5498,2,Meltdown,Bad
178048,WN,43537,5,13930,5570,2,Meltdown,Bad
178049,WN,43537,6,13993,7630,2,Meltdown,Bad
178050,WN,43537,7,14094,8204,2,Meltdown,Bad
178051,WN,43537,8,14984,10667,2,Meltdown,Bad
178052,WN,43537,9,17116,12803,2,Meltdown,Bad
178053,WN,43537,10,18558,16280,2,Meltdown,Bad
178054,WN,43537,11,21510,18800,2,Meltdown,Bad
178055,WN,43537,12,24011,23779,2,Meltdown,Bad
178056,WN,43537,13,26755,27030,2,Meltdown,Bad
178057,WN,43537,14,30903,31563,2,Meltdown,Bad
178058,WN,43537,15,33773,36227,2,Meltdown,Bad
178059,WN,43537,16,38418,40837,2,Meltdown,Bad
178060,WN,43537,17,42153,45756,2,Meltdown,Bad
178061,WN,43537,18,45910,50256,2,Meltdown,Bad
178062,WN,43537,19,48960,55656,2,Meltdown,Bad
178063,WN,43537,20,52641,60243,2,Meltdown,Bad
178064,WN,43537,21,56678,64491,2,Meltdown,Bad
178065,WN,43537,22,61169,68993,2,Meltdown,Bad
178066,WN,43537,23,65714,72212,2,Meltdown,Bad
178067,WN,43538,0,3844,2955,3,Meltdown,Bad
178068,WN,43538,1,7142,3931,3,Meltdown,Bad
178069,WN,43538,2,8593,4319,3,Meltdown,Bad
178070,WN,43538,3,9844,4319,3,Meltdown,Bad
178071,WN,43538,4,10542,4320,3,Meltdown,Bad
178072,WN,43538,5,10632,4395,3,Meltdown,Bad
178073,WN,43538,6,10700,6904,3,Meltdown,Bad
178074,WN,43538,7,10949,8870,3,Meltdown,Bad
178075,WN,43538,8,12183,10960,3,Meltdown,Bad
178076,WN,43538,9,14382,13657,3,Meltdown,Bad
178077,WN,43538,10,15844,16633,3,Meltdown,Bad
178078,WN,43538,11,18613,18753,3,Meltdown,Bad
178079,WN,43538,12,20901,21935,3,Meltdown,Bad
178080,WN,43538,13,23714,25341,3,Meltdown,Bad
178081,WN,43538,14,26373,29241,3,Meltdown,Bad
178082,WN,43538,15,28771,33656,3,Meltdown,Bad
178083,WN,43538,16,32092,37808,3,Meltdown,Bad
178084,WN,43538,17,35577,42718,3,Meltdown,Bad
178085,WN,43538,18,40532,49332,3,Meltdown,Bad
178086,WN,43538,19,44577,56463,3,Meltdown,Bad
178087,WN,43538,20,49207,64053,3,Meltdown,Bad
178088,WN,43538,21,55381,70703,3,Meltdown,Bad
178089,WN,43538,22,61204,77055,3,Meltdown,Bad
178090,WN,43538,23,67352,83081,3,Meltdown,Bad
178091,WN,43539,0,4798,3252,4,Good,Bad
178092,WN,43539,1,9158,4480,4,Good,Bad
178093,WN,43539,2,12207,5124,4,Good,Bad
178094,WN,43539,3,13616,5124,4,Good,Bad
178095,WN,43539,4,14368,5136,4,Good,Bad
178096,WN,43539,5,14368,5165,4,Good,Bad
178097,WN,43539,6,14423,6362,4,Good,Bad
178098,WN,43539,7,14714,7594,4,Good,Bad
178099,WN,43539,8,15425,8989,4,Good,Bad
178100,WN,43539,9,16329,10392,4,Good,Bad
178101,WN,43539,10,17325,11781,4,Good,Bad
178102,WN,43539,11,18213,13674,4,Good,Bad
178103,WN,43539,12,19383,15585,4,Good,Bad
178104,WN,43539,13,20779,17812,4,Good,Bad
178105,WN,43539,14,22329,20436,4,Good,Bad
178106,WN,43539,15,24156,23064,4,Good,Bad
178107,WN,43539,16,26345,26993,4,Good,Bad
178108,WN,43539,17,28291,30237,4,Good,Bad
178109,WN,43539,18,30950,33600,4,Good,Bad
178110,WN,43539,19,33915,38296,4,Good,Bad
178111,WN,43539,20,37485,42067,4,Good,Bad
178112,WN,43539,21,40023,46438,4,Good,Bad
178113,WN,43539,22,44241,51222,4,Good,Bad
178114,WN,43539,23,47700,54328,4,Good,Bad
178115,WN,43540,0,4278,2798,5,Good,Normal
178116,WN,43540,1,8922,4033,5,Good,Normal
178117,WN,43540,2,11219,4376,5,Good,Normal
178118,WN,43540,3,12150,4376,5,Good,Normal
178119,WN,43540,4,12256,4376,5,Good,Normal
178120,WN,43540,6,12319,5818,5,Good,Normal
178121,WN,43540,7,12514,6751,5,Good,Normal
178122,WN,43540,8,13425,7801,5,Good,Normal
178123,WN,43540,9,14148,9752,5,Good,Normal
178124,WN,43540,10,15193,11527,5,Good,Normal
178125,WN,43540,11,16605,13240,5,Good,Normal
178126,WN,43540,12,17922,15667,5,Good,Normal
178127,WN,43540,13,19971,17811,5,Good,Normal
178128,WN,43540,14,21799,21034,5,Good,Normal
178129,WN,43540,15,23744,24290,5,Good,Normal
178130,WN,43540,16,25871,27014,5,Good,Normal
178131,WN,43540,17,28393,29961,5,Good,Normal
178132,WN,43540,18,30923,33558,5,Good,Normal
178133,WN,43540,19,32967,36653,5,Good,Normal
178134,WN,43540,20,35740,39317,5,Good,Normal
178135,WN,43540,21,38118,43111,5,Good,Normal
178136,WN,43540,22,40566,45761,5,Good,Normal
178137,WN,43540,23,43192,47282,5,Good,Normal
178138,WN,43541,0,2170,946,6,Normal,Normal
178139,WN,43541,1,3901,1077,6,Normal,Normal
178140,WN,43541,2,4797,1184,6,Normal,Normal
178141,WN,43541,3,4937,1184,6,Normal,Normal
178142,WN,43541,6,5054,2047,6,Normal,Normal
178143,WN,43541,7,5150,3039,6,Normal,Normal
178144,WN,43541,8,5570,4499,6,Normal,Normal
178145,WN,43541,9,6449,5867,6,Normal,Normal
178146,WN,43541,10,7465,7277,6,Normal,Normal
178147,WN,43541,11,8801,9222,6,Normal,Normal
178148,WN,43541,12,10198,11245,6,Normal,Normal
178149,WN,43541,13,11376,13545,6,Normal,Normal
178150,WN,43541,14,12994,15526,6,Normal,Normal
178151,WN,43541,15,14699,18274,6,Normal,Normal
178152,WN,43541,16,16415,20726,6,Normal,Normal
178153,WN,43541,17,18193,23527,6,Normal,Normal
178154,WN,43541,18,20028,26908,6,Normal,Normal
178155,WN,43541,19,22602,29927,6,Normal,Normal
178156,WN,43541,20,25020,33651,6,Normal,Normal
178157,WN,43541,21,27714,37752,6,Normal,Normal
178158,WN,43541,22,29848,40644,6,Normal,Normal
178159,WN,43541,23,32480,43850,6,Normal,Normal
178160,WN,43542,0,3212,1868,0,Normal,Normal
178161,WN,43542,1,5492,3579,0,Normal,Normal
178162,WN,43542,2,7524,3821,0,Normal,Normal
178163,WN,43542,3,8667,4219,0,Normal,Normal
178164,WN,43542,4,9057,4219,0,Normal,Normal
178165,WN,43542,5,9057,4233,0,Normal,Normal
178166,WN,43542,6,9057,4481,0,Normal,Normal
178167,WN,43542,7,9293,6260,0,Normal,Normal
178168,WN,43542,8,9985,7647,0,Normal,Normal
178169,WN,43542,9,10864,9087,0,Normal,Normal
178170,WN,43542,10,11685,10621,0,Normal,Normal
178171,WN,43542,11,13042,12077,0,Normal,Normal
178172,WN,43542,12,14085,14085,0,Normal,Normal
178173,WN,43542,13,15441,15889,0,Normal,Normal
178174,WN,43542,14,16896,17915,0,Normal,Normal
178175,WN,43542,15,17816,19648,0,Normal,Normal
178176,WN,43542,16,19217,21133,0,Normal,Normal
178177,WN,43542,17,20642,23462,0,Normal,Normal
178178,WN,43542,18,21880,26124,0,Normal,Normal
178179,WN,43542,19,23372,28514,0,Normal,Normal
178180,WN,43542,20,25144,31367,0,Normal,Normal
178181,WN,43542,21,26971,33719,0,Normal,Normal
178182,WN,43542,22,28406,34991,0,Normal,Normal
178183,WN,43542,23,30154,36240,0,Normal,Normal
178184,WN,43543,0,2736,795,1,Normal,Normal
178185,WN,43543,1,3408,1270,1,Normal,Normal
178186,WN,43543,2,4052,1429,1,Normal,Normal
178187,WN,43543,3,4575,1429,1,Normal,Normal
178188,WN,43543,5,4669,1451,1,Normal,Normal
178189,WN,43543,6,4694,1786,1,Normal,Normal
178190,WN,43543,7,4947,4045,1,Normal,Normal
178191,WN,43543,8,5574,5502,1,Normal,Normal
178192,WN,43543,9,6765,7117,1,Normal,Normal
178193,WN,43543,10,7770,8797,1,Normal,Normal
178194,WN,43543,11,9240,10695,1,Normal,Normal
178195,WN,43543,12,10659,13216,1,Normal,Normal
178196,WN,43543,13,12058,15245,1,Normal,Normal
178197,WN,43543,14,13309,17109,1,Normal,Normal
178198,WN,43543,15,14490,18952,1,Normal,Normal
178199,WN,43543,16,16653,21962,1,Normal,Normal
178200,WN,43543,17,18597,24851,1,Normal,Normal
178201,WN,43543,18,20174,27392,1,Normal,Normal
178202,WN,43543,19,22213,29535,1,Normal,Normal
178203,WN,43543,20,24033,32734,1,Normal,Normal
178204,WN,43543,21,26220,34721,1,Normal,Normal
178205,WN,43543,22,27963,37276,1,Normal,Normal
178206,WN,43543,23,29929,39007,1,Normal,Normal
178207,WN,43544,0,2349,903,2,Normal,Normal
178208,WN,43544,1,3805,1519,2,Normal,Normal
178209,WN,43544,2,4873,1760,2,Normal,Normal
178210,WN,43544,3,5227,1760,2,Normal,Normal
178211,WN,43544,4,5276,1776,2,Normal,Normal
178212,WN,43544,5,5276,1817,2,Normal,Normal
178213,WN,43544,6,5396,2829,2,Normal,Normal
178214,WN,43544,7,5550,3787,2,Normal,Normal
178215,WN,43544,8,6078,5038,2,Normal,Normal
178216,WN,43544,9,6719,6215,2,Normal,Normal
178217,WN,43544,10,7554,7505,2,Normal,Normal
178218,WN,43544,11,8875,8871,2,Normal,Normal
178219,WN,43544,12,10070,11093,2,Normal,Normal
178220,WN,43544,13,11300,13424,2,Normal,Normal
178221,WN,43544,14,12577,15154,2,Normal,Normal
178222,WN,43544,15,14200,18128,2,Normal,Normal
178223,WN,43544,16,16033,20294,2,Normal,Normal
178224,WN,43544,17,18231,23522,2,Normal,Normal
178225,WN,43544,18,19503,26516,2,Normal,Normal
178226,WN,43544,19,22000,29252,2,Normal,Normal
178227,WN,43544,20,24087,34074,2,Normal,Normal
178228,WN,43544,21,26812,36977,2,Normal,Normal
178229,WN,43544,22,29580,40834,2,Normal,Normal
178230,WN,43544,23,33102,44491,2,Normal,Normal
178231,WN,43545,0,2957,1630,3,Good,Bad
178232,WN,43545,1,5789,3199,3,Good,Bad
178233,WN,43545,2,7827,3589,3,Good,Bad
178234,WN,43545,3,8677,3763,3,Good,Bad
178235,WN,43545,4,9215,3797,3,Good,Bad
178236,WN,43545,5,9220,3855,3,Good,Bad
178237,WN,43545,6,9337,5104,3,Good,Bad
178238,WN,43545,7,9645,6219,3,Good,Bad
178239,WN,43545,8,10010,7368,3,Good,Bad
178240,WN,43545,9,10761,8498,3,Good,Bad
178241,WN,43545,10,11602,9992,3,Good,Bad
178242,WN,43545,11,13250,11798,3,Good,Bad
178243,WN,43545,12,14872,14154,3,Good,Bad
178244,WN,43545,13,16184,15887,3,Good,Bad
178245,WN,43545,14,17883,18318,3,Good,Bad
178246,WN,43545,15,19474,21168,3,Good,Bad
178247,WN,43545,16,22023,24831,3,Good,Bad
178248,WN,43545,17,24360,29892,3,Good,Bad
178249,WN,43545,18,27096,34650,3,Good,Bad
178250,WN,43545,19,30756,39180,3,Good,Bad
178251,WN,43545,20,34561,44730,3,Good,Bad
178252,WN,43545,21,39272,49186,3,Good,Bad
178253,WN,43545,22,42951,53777,3,Good,Bad
178254,WN,43545,23,47146,57494,3,Good,Bad
178255,WN,43546,0,3836,2521,4,Good,Normal
178256,WN,43546,1,7444,3418,4,Good,Normal
178257,WN,43546,2,10199,4140,4,Good,Normal
178258,WN,43546,3,11470,4140,4,Good,Normal
178259,WN,43546,4,11650,4157,4,Good,Normal
178260,WN,43546,5,11650,4174,4,Good,Normal
178261,WN,43546,6,11671,4390,4,Good,Normal
178262,WN,43546,7,11809,6535,4,Good,Normal
178263,WN,43546,8,12220,7676,4,Good,Normal
178264,WN,43546,9,13408,9136,4,Good,Normal
178265,WN,43546,10,14126,10498,4,Good,Normal
178266,WN,43546,11,15560,12071,4,Good,Normal
178267,WN,43546,12,16740,14836,4,Good,Normal
178268,WN,43546,13,18050,17319,4,Good,Normal
178269,WN,43546,14,19822,19678,4,Good,Normal
178270,WN,43546,15,21499,23625,4,Good,Normal
178271,WN,43546,16,23766,26934,4,Good,Normal
178272,WN,43546,17,26224,30380,4,Good,Normal
178273,WN,43546,18,29207,34993,4,Good,Normal
178274,WN,43546,19,32452,38501,4,Good,Normal
178275,WN,43546,20,35179,42896,4,Good,Normal
178276,WN,43546,21,39117,46948,4,Good,Normal
178277,WN,43546,22,42784,52169,4,Good,Normal
178278,WN,43546,23,46392,55993,4,Good,Normal
178279,WN,43547,0,4494,2114,5,Good,Bad
178280,WN,43547,1,8968,3025,5,Good,Bad
178281,WN,43547,2,11622,3771,5,Good,Bad
178282,WN,43547,3,12701,5518,5,Good,Bad
178283,WN,43547,4,13078,5529,5,Good,Bad
178284,WN,43547,6,13380,5801,5,Good,Bad
178285,WN,43547,7,13605,7481,5,Good,Bad
178286,WN,43547,8,13948,8889,5,Good,Bad
178287,WN,43547,9,14813,10383,5,Good,Bad
178288,WN,43547,10,16358,11849,5,Good,Bad
178289,WN,43547,11,17279,13662,5,Good,Bad
178290,WN,43547,12,18530,16062,5,Good,Bad
178291,WN,43547,13,20291,19164,5,Good,Bad
178292,WN,43547,14,22838,21588,5,Good,Bad
178293,WN,43547,15,25550,25042,5,Good,Bad
178294,WN,43547,16,27359,27880,5,Good,Bad
178295,WN,43547,17,29415,30471,5,Good,Bad
178296,WN,43547,18,31992,33354,5,Good,Bad
178297,WN,43547,19,35730,36912,5,Good,Bad
178298,WN,43547,20,37518,41576,5,Good,Bad
178299,WN,43547,21,41158,45486,5,Good,Bad
178300,WN,43547,22,44045,48283,5,Good,Bad
178301,WN,43547,23,46615,49908,5,Good,Bad
178302,WN,43548,0,2909,11368,6,Normal,Normal
178303,WN,43548,1,4888,11521,6,Normal,Normal
178304,WN,43548,2,5658,11656,6,Normal,Normal
178305,WN,43548,3,5897,11656,6,Normal,Normal
178306,WN,43548,6,5900,11811,6,Normal,Normal
178307,WN,43548,7,5960,2547,6,Normal,Normal
178308,WN,43548,8,6322,3565,6,Normal,Normal
178309,WN,43548,9,6771,4723,6,Normal,Normal
178310,WN,43548,10,7648,5885,6,Normal,Normal
178311,WN,43548,11,8652,7276,6,Normal,Normal
178312,WN,43548,12,9766,8940,6,Normal,Normal
178313,WN,43548,13,10671,11134,6,Normal,Normal
178314,WN,43548,14,11898,12916,6,Normal,Normal
178315,WN,43548,15,13751,15735,6,Normal,Normal
178316,WN,43548,16,15535,18851,6,Normal,Normal
178317,WN,43548,17,17791,21466,6,Normal,Normal
178318,WN,43548,18,19208,24424,6,Normal,Normal
178319,WN,43548,19,22368,27250,6,Normal,Normal
178320,WN,43548,20,24608,30496,6,Normal,Normal
178321,WN,43548,21,27406,34131,6,Normal,Normal
178322,WN,43548,22,29696,36733,6,Normal,Normal
178323,WN,43548,23,32481,39322,6,Normal,Normal
178324,WN,43549,0,2516,3097,0,Good,Normal
178325,WN,43549,1,5199,3650,0,Good,Normal
178326,WN,43549,2,7190,3942,0,Good,Normal
178327,WN,43549,3,7718,3942,0,Good,Normal
178328,WN,43549,4,7826,4000,0,Good,Normal
178329,WN,43549,5,8011,4046,0,Good,Normal
178330,WN,43549,6,8011,4399,0,Good,Normal
178331,WN,43549,7,8152,6184,0,Good,Normal
178332,WN,43549,8,8533,8037,0,Good,Normal
178333,WN,43549,9,9446,9573,0,Good,Normal
178334,WN,43549,10,10763,11399,0,Good,Normal
178335,WN,43549,11,12119,13157,0,Good,Normal
178336,WN,43549,12,13867,15346,0,Good,Normal
178337,WN,43549,13,15124,17804,0,Good,Normal
178338,WN,43549,14,16641,19917,0,Good,Normal
178339,WN,43549,15,17923,22294,0,Good,Normal
178340,WN,43549,16,19831,24955,0,Good,Normal
178341,WN,43549,17,21782,27813,0,Good,Normal
178342,WN,43549,18,23206,30642,0,Good,Normal
178343,WN,43549,19,25262,33064,0,Good,Normal
178344,WN,43549,20,28255,36913,0,Good,Normal
178345,WN,43549,21,29874,41027,0,Good,Normal
178346,WN,43549,22,32971,43400,0,Good,Normal
178347,WN,43549,23,36025,46311,0,Good,Normal
178348,WN,43550,0,3651,2224,1,Good,Normal
178349,WN,43550,1,6346,3322,1,Good,Normal
178350,WN,43550,2,7658,3590,1,Good,Normal
178351,WN,43550,3,8239,3590,1,Good,Normal
178352,WN,43550,4,8286,3602,1,Good,Normal
178353,WN,43550,5,8286,3654,1,Good,Normal
178354,WN,43550,6,8363,4595,1,Good,Normal
178355,WN,43550,7,8556,5778,1,Good,Normal
178356,WN,43550,8,9102,7177,1,Good,Normal
178357,WN,43550,9,9896,8387,1,Good,Normal
178358,WN,43550,10,11126,9532,1,Good,Normal
178359,WN,43550,11,12386,10926,1,Good,Normal
178360,WN,43550,12,13775,13311,1,Good,Normal
178361,WN,43550,13,15380,15587,1,Good,Normal
178362,WN,43550,14,16959,17500,1,Good,Normal
178363,WN,43550,15,17932,19757,1,Good,Normal
178364,WN,43550,16,20038,22192,1,Good,Normal
178365,WN,43550,17,21951,24767,1,Good,Normal
178366,WN,43550,18,23835,27776,1,Good,Normal
178367,WN,43550,19,26534,30611,1,Good,Normal
178368,WN,43550,20,28514,33181,1,Good,Normal
178369,WN,43550,21,30189,35961,1,Good,Normal
178370,WN,43550,22,32599,38221,1,Good,Normal
178371,WN,43550,23,34647,39686,1,Good,Normal
178372,WN,43551,0,3095,531,2,Good,Normal
178373,WN,43551,1,4793,1492,2,Good,Normal
178374,WN,43551,2,5331,1492,2,Good,Normal
178375,WN,43551,3,5875,1492,2,Good,Normal
178376,WN,43551,4,6074,1520,2,Good,Normal
178377,WN,43551,5,6074,1617,2,Good,Normal
178378,WN,43551,6,6129,2724,2,Good,Normal
178379,WN,43551,7,6203,3724,2,Good,Normal
178380,WN,43551,8,6639,4843,2,Good,Normal
178381,WN,43551,9,7317,6358,2,Good,Normal
178382,WN,43551,10,8757,8000,2,Good,Normal
178383,WN,43551,11,10058,9797,2,Good,Normal
178384,WN,43551,12,12331,12470,2,Good,Normal
178385,WN,43551,13,14002,15769,2,Good,Normal
178386,WN,43551,14,15970,18485,2,Good,Normal
178387,WN,43551,15,17851,21096,2,Good,Normal
178388,WN,43551,16,19875,23855,2,Good,Normal
178389,WN,43551,17,21825,26193,2,Good,Normal
178390,WN,43551,18,23718,29542,2,Good,Normal
178391,WN,43551,19,25761,33239,2,Good,Normal
178392,WN,43551,20,28226,36468,2,Good,Normal
178393,WN,43551,21,29727,39394,2,Good,Normal
178394,WN,43551,22,32172,42595,2,Good,Normal
178395,WN,43551,23,34999,44604,2,Good,Normal
178396,WN,43552,0,2764,1698,3,Good,Normal
178397,WN,43552,1,4875,3136,3,Good,Normal
178398,WN,43552,2,6500,3590,3,Good,Normal
178399,WN,43552,3,7781,3727,3,Good,Normal
178400,WN,43552,4,8276,3727,3,Good,Normal
178401,WN,43552,5,8276,3785,3,Good,Normal
178402,WN,43552,6,8278,4063,3,Good,Normal
178403,WN,43552,7,8447,5814,3,Good,Normal
178404,WN,43552,8,8939,6705,3,Good,Normal
178405,WN,43552,9,9558,7736,3,Good,Normal
178406,WN,43552,10,10388,8966,3,Good,Normal
178407,WN,43552,11,11628,10083,3,Good,Normal
178408,WN,43552,12,13364,12255,3,Good,Normal
178409,WN,43552,13,14388,14123,3,Good,Normal
178410,WN,43552,14,15552,15704,3,Good,Normal
178411,WN,43552,15,16541,17630,3,Good,Normal
178412,WN,43552,16,18450,20208,3,Good,Normal
178413,WN,43552,17,20411,23872,3,Good,Normal
178414,WN,43552,18,22650,27235,3,Good,Normal
178415,WN,43552,19,25124,30197,3,Good,Normal
178416,WN,43552,20,28285,33826,3,Good,Normal
178417,WN,43552,21,30463,37690,3,Good,Normal
178418,WN,43552,22,33995,41555,3,Good,Normal
178419,WN,43552,23,36627,43972,3,Good,Normal
178420,WN,43553,0,3982,1513,4,Good,Normal
178421,WN,43553,1,6424,2084,4,Good,Normal
178422,WN,43553,2,7195,2561,4,Good,Normal
178423,WN,43553,3,7714,2561,4,Good,Normal
178424,WN,43553,4,7816,2562,4,Good,Normal
178425,WN,43553,5,7818,2595,4,Good,Normal
178426,WN,43553,6,7826,2801,4,Good,Normal
178427,WN,43553,7,7887,4457,4,Good,Normal
178428,WN,43553,8,8334,5312,4,Good,Normal
178429,WN,43553,9,8909,6409,4,Good,Normal
178430,WN,43553,10,9893,7332,4,Good,Normal
178431,WN,43553,11,11126,8830,4,Good,Normal
178432,WN,43553,12,12725,11494,4,Good,Normal
178433,WN,43553,13,13689,13718,4,Good,Normal
178434,WN,43553,14,15390,15939,4,Good,Normal
178435,WN,43553,15,16829,18991,4,Good,Normal
178436,WN,43553,16,19866,22191,4,Good,Normal
178437,WN,43553,17,22208,26143,4,Good,Normal
178438,WN,43553,18,24692,29519,4,Good,Normal
178439,WN,43553,19,27711,33237,4,Good,Normal
178440,WN,43553,20,29968,37859,4,Good,Normal
178441,WN,43553,21,34398,42125,4,Good,Normal
178442,WN,43553,22,37759,46737,4,Good,Normal
178443,WN,43553,23,40556,49400,4,Good,Normal
178444,WN,43554,0,4341,1871,5,Good,Normal
178445,WN,43554,1,7306,3211,5,Good,Normal
178446,WN,43554,2,8979,4016,5,Good,Normal
178447,WN,43554,3,9818,4016,5,Good,Normal
178448,WN,43554,4,9960,4025,5,Good,Normal
178449,WN,43554,5,10167,4087,5,Good,Normal
178450,WN,43554,6,10169,4337,5,Good,Normal
178451,WN,43554,7,10403,6171,5,Good,Normal
178452,WN,43554,8,10707,7550,5,Good,Normal
178453,WN,43554,9,11433,9234,5,Good,Normal
178454,WN,43554,10,12687,10664,5,Good,Normal
178455,WN,43554,11,13764,12623,5,Good,Normal
178456,WN,43554,12,15226,14398,5,Good,Normal
178457,WN,43554,13,16884,16674,5,Good,Normal
178458,WN,43554,14,18321,18528,5,Good,Normal
178459,WN,43554,15,20443,21268,5,Good,Normal
178460,WN,43554,16,22143,24453,5,Good,Normal
178461,WN,43554,17,23942,27047,5,Good,Normal
178462,WN,43554,18,26143,30276,5,Good,Normal
178463,WN,43554,19,28604,33556,5,Good,Normal
178464,WN,43554,20,31230,36621,5,Good,Normal
178465,WN,43554,21,34296,40230,5,Good,Normal
178466,WN,43554,22,36838,42628,5,Good,Normal
178467,WN,43554,23,39850,44959,5,Good,Normal
178468,WN,43555,0,2260,12429,6,Good,Normal
178469,WN,43555,1,5064,12883,6,Good,Normal
178470,WN,43555,2,6435,12883,6,Good,Normal
178471,WN,43555,3,6899,13028,6,Good,Normal
178472,WN,43555,4,7032,13028,6,Good,Normal
178473,WN,43555,5,7032,13033,6,Good,Normal
178474,WN,43555,6,7050,13224,6,Good,Normal
178475,WN,43555,7,7164,3726,6,Good,Normal
178476,WN,43555,8,7685,4908,6,Good,Normal
178477,WN,43555,9,8325,6324,6,Good,Normal
178478,WN,43555,10,9569,7900,6,Good,Normal
178479,WN,43555,11,10584,9894,6,Good,Normal
178480,WN,43555,12,12284,11537,6,Good,Normal
178481,WN,43555,13,13368,14136,6,Good,Normal
178482,WN,43555,14,15017,16407,6,Good,Normal
178483,WN,43555,15,16947,19160,6,Good,Normal
178484,WN,43555,16,18404,22241,6,Good,Normal
178485,WN,43555,17,20600,24893,6,Good,Normal
178486,WN,43555,18,22128,27950,6,Good,Normal
178487,WN,43555,19,25005,30962,6,Good,Normal
178488,WN,43555,20,27697,34620,6,Good,Normal
178489,WN,43555,21,30293,38798,6,Good,Normal
178490,WN,43555,22,33228,41893,6,Good,Normal
178491,WN,43555,23,36357,44469,6,Good,Normal
178492,WN,43556,0,3029,1629,0,Meltdown,Meltdown
178493,WN,43556,1,5235,2835,0,Meltdown,Meltdown
178494,WN,43556,2,6607,3673,0,Meltdown,Meltdown
178495,WN,43556,3,7748,3673,0,Meltdown,Meltdown
178496,WN,43556,4,8076,3714,0,Meltdown,Meltdown
178497,WN,43556,5,8556,3753,0,Meltdown,Meltdown
178498,WN,43556,6,8556,3976,0,Meltdown,Meltdown
178499,WN,43556,7,8701,21464,0,Meltdown,Meltdown
178500,WN,43556,8,12480,27185,0,Meltdown,Meltdown
