,Marketing_Airline_Network,Date,Hour,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,CumulativeArrDelayMinutes,CumulativeDepDelayMinutes,ArrDelay3AM,DepDelay3AM,Weekday
181630,WN,2019-08-10,14,2019-08-10,18,697.0,869.0,13328.469418306035,13833.218822777257,5579.0,11177.0,5
181631,WN,2019-08-10,15,2019-08-10,19,701.0,1482.0,14029.95413304063,15315.218822777257,6280.0,12659.0,5
181632,WN,2019-08-10,16,2019-08-10,20,748.0,849.0,14778.266677843498,16164.218822777257,7028.0,13508.0,5
181633,WN,2019-08-10,17,2019-08-10,21,699.0,714.0,15477.266677843498,16878.218822777257,7727.0,14222.0,5
181634,WN,2019-08-10,18,2019-08-10,22,727.0,736.0,16204.266677843498,17614.218822777257,8454.0,14958.0,5
181635,WN,2019-08-10,19,2019-08-10,23,948.0,464.0,17152.266677843498,18078.218822777257,9402.0,15422.0,5
181636,WN,2019-08-10,20,2019-08-11,0,438.0,125.0,1002.2666778434976,628.2188227772563,9840.0,15547.0,6
181637,WN,2019-08-10,21,2019-08-11,1,187.0,0.0,1189.2666778434975,628.2188227772563,10027.0,15547.0,6
181638,WN,2019-08-10,22,2019-08-11,2,60.0,0.0,1249.2666778434975,628.2188227772563,10087.0,15547.0,6
181639,WN,2019-08-10,23,2019-08-11,3,0.0,0.0,1249.2666778434975,628.2188227772563,10087.0,15547.0,6
181640,WN,2019-08-11,2,2019-08-11,6,4.0,89.0,1253.2666778434975,717.2188227772563,4.0,89.0,6
181641,WN,2019-08-11,3,2019-08-11,7,36.0,379.0,1289.2666778434975,1096.2188227772563,40.0,468.0,6
181642,WN,2019-08-11,4,2019-08-11,8,181.0,631.0,905.8321212380484,1336.0760234181935,221.0,1099.0,6
181643,WN,2019-08-11,5,2019-08-11,9,381.0,564.0,1287.2407528033916,1899.8758743313504,602.0,1663.0,6
181644,WN,2019-08-11,6,2019-08-11,10,400.0,909.0,1687.2407528033914,2808.8758743313506,1002.0,2572.0,6
181645,WN,2019-08-11,7,2019-08-11,11,701.0,1428.0,2387.8684210748056,4354.8203785754085,1703.0,4000.0,6
181646,WN,2019-08-11,8,2019-08-11,12,664.0,1314.0,3051.868421074805,5668.8203785754085,2367.0,5314.0,6
181647,WN,2019-08-11,9,2019-08-11,13,505.0,1463.0,3556.868421074805,7131.8203785754085,2872.0,6777.0,6
181648,WN,2019-08-11,10,2019-08-11,14,1281.0,1222.0,4838.059514847228,8353.820378575409,4153.0,7999.0,6
181649,WN,2019-08-11,11,2019-08-11,15,577.0,1797.0,5415.544229581824,10150.820378575409,4730.0,9796.0,6
181650,WN,2019-08-11,12,2019-08-11,16,1013.0,1500.0,6428.544229581824,11650.82037857541,5743.0,11296.0,6
181651,WN,2019-08-11,13,2019-08-11,17,1021.0,2120.0,7449.544229581824,13770.82037857541,6764.0,13416.0,6
181652,WN,2019-08-11,14,2019-08-11,18,1106.0,2274.0,8555.544229581823,16044.82037857541,7870.0,15690.0,6
181653,WN,2019-08-11,15,2019-08-11,19,1361.0,2086.0,9916.544229581823,18130.82037857541,9231.0,17776.0,6
181654,WN,2019-08-11,16,2019-08-11,20,2344.0,2521.0,12260.809206604525,20651.82037857541,11575.0,20297.0,6
181655,WN,2019-08-11,17,2019-08-11,21,1526.0,2932.0,13786.809206604525,23583.82037857541,13101.0,23229.0,6
181656,WN,2019-08-11,18,2019-08-11,22,2519.0,2601.0,16305.809206604525,26184.82037857541,15620.0,25830.0,6
181657,WN,2019-08-11,19,2019-08-11,23,2384.0,1664.0,18689.500787286044,27848.82037857541,18004.0,27494.0,6
181658,WN,2019-08-11,20,2019-08-12,0,1951.0,1153.0,2550.500787286045,1558.8203785754094,19955.0,28647.0,0
181659,WN,2019-08-11,21,2019-08-12,1,1940.0,391.0,4490.500787286045,1949.8203785754094,21895.0,29038.0,0
181660,WN,2019-08-11,22,2019-08-12,2,865.0,0.0,5355.500787286045,1949.8203785754094,22760.0,29038.0,0
181661,WN,2019-08-11,23,2019-08-12,3,87.0,0.0,5442.500787286045,1949.8203785754094,22847.0,29038.0,0
181662,WN,2019-08-12,1,2019-08-12,5,0.0,17.0,5442.500787286045,1967.8203785754094,0.0,17.0,0
181663,WN,2019-08-12,2,2019-08-12,6,51.0,164.0,4893.799850913157,2131.8203785754094,51.0,181.0,0
181664,WN,2019-08-12,3,2019-08-12,7,60.0,120.0,4953.799850913157,2251.820378575409,111.0,301.0,0
181665,WN,2019-08-12,4,2019-08-12,8,200.0,781.0,5153.6010601552225,2754.8728520250143,311.0,1082.0,0
181666,WN,2019-08-12,5,2019-08-12,9,588.0,736.0,5741.549908782234,3490.580168221311,899.0,1818.0,0
181667,WN,2019-08-12,6,2019-08-12,10,563.0,673.0,6304.702304989421,4164.067967264373,1462.0,2491.0,0
181668,WN,2019-08-12,7,2019-08-12,11,919.0,1055.0,7223.702304989421,5219.067967264373,2381.0,3546.0,0
181669,WN,2019-08-12,8,2019-08-12,12,814.0,1693.0,8038.171474503189,6971.97873965576,3195.0,5239.0,0
181670,WN,2019-08-12,9,2019-08-12,13,456.0,1506.0,8494.472286011856,8478.333353579681,3651.0,6745.0,0
181671,WN,2019-08-12,10,2019-08-12,14,1072.0,1242.0,9566.302292488488,9720.434016001504,4723.0,7987.0,0
181672,WN,2019-08-12,11,2019-08-12,15,1098.0,2388.0,10664.266137239552,12108.27248082156,5821.0,10375.0,0
181673,WN,2019-08-12,12,2019-08-12,16,688.0,1985.0,11352.472966526748,14093.102487298189,6509.0,12360.0,0
181674,WN,2019-08-12,13,2019-08-12,17,1562.0,1654.0,12914.618790769808,15747.125621260915,8071.0,14014.0,0
181675,WN,2019-08-12,14,2019-08-12,18,1038.0,2186.0,13952.641924732538,17933.441439027345,9109.0,16200.0,0
181676,WN,2019-08-12,15,2019-08-12,19,1226.0,2425.0,15178.641924732538,20358.441439027345,10335.0,18625.0,0
181677,WN,2019-08-12,16,2019-08-12,20,2225.0,3409.0,17403.998072521754,24005.88307660876,12560.0,22034.0,0
181678,WN,2019-08-12,17,2019-08-12,21,2614.0,3376.0,20017.77101751108,27381.814485318042,15174.0,25410.0,0
181679,WN,2019-08-12,18,2019-08-12,22,2559.0,2182.0,22576.856896605474,29563.362956024746,17733.0,27592.0,0
181680,WN,2019-08-12,19,2019-08-12,23,2195.0,1441.0,24771.90295215441,31004.559414187614,19928.0,29033.0,0
181681,WN,2019-08-12,20,2019-08-13,0,2374.0,1699.0,2374.037612673272,4066.5594141876113,22302.0,30732.0,1
181682,WN,2019-08-12,21,2019-08-13,1,1553.0,280.0,3927.488583271248,4346.559414187613,23855.0,31012.0,1
181683,WN,2019-08-12,22,2019-08-13,2,1232.0,90.0,5159.488583271247,4436.559414187613,25087.0,31102.0,1
181684,WN,2019-08-12,23,2019-08-13,3,733.0,170.0,5892.488583271248,4606.559414187613,25820.0,31272.0,1
181685,WN,2019-08-13,0,2019-08-13,4,235.0,18.0,6127.488583271248,4624.559414187613,235.0,18.0,1
181686,WN,2019-08-13,1,2019-08-13,5,0.0,1.0,6127.488583271248,4625.559414187613,235.0,19.0,1
181687,WN,2019-08-13,2,2019-08-13,6,0.0,139.0,6127.488583271248,4764.559414187613,235.0,158.0,1
181688,WN,2019-08-13,3,2019-08-13,7,56.0,313.0,6183.488583271248,5077.559414187613,291.0,471.0,1
181689,WN,2019-08-13,4,2019-08-13,8,159.0,558.0,6342.488583271248,5635.559414187613,450.0,1029.0,1
181690,WN,2019-08-13,5,2019-08-13,9,623.0,985.0,6965.231782961708,4780.513058190927,1073.0,2014.0,1
181691,WN,2019-08-13,6,2019-08-13,10,663.0,1095.0,7628.416264305753,5875.5384599844865,1736.0,3109.0,1
181692,WN,2019-08-13,7,2019-08-13,11,828.0,1147.0,8455.9297148271,7022.790791223014,2564.0,4256.0,1
181693,WN,2019-08-13,8,2019-08-13,12,740.0,1845.0,9196.414429561695,8867.368607395609,3304.0,6101.0,1
181694,WN,2019-08-13,9,2019-08-13,13,1192.0,2143.0,10388.3285973819,11010.150067940096,4496.0,8244.0,1
181695,WN,2019-08-13,10,2019-08-13,14,1037.0,2220.0,11425.002793745225,13230.220650160754,5533.0,10464.0,1
181696,WN,2019-08-13,11,2019-08-13,15,1616.0,1821.0,13040.878148061909,15051.171403304363,7149.0,12285.0,1
181697,WN,2019-08-13,12,2019-08-13,16,1619.0,2693.0,14659.629409573181,17744.100627585947,8768.0,14978.0,1
181698,WN,2019-08-13,13,2019-08-13,17,1161.0,2307.0,15820.735738986023,20051.213023301967,9929.0,17285.0,1
181699,WN,2019-08-13,14,2019-08-13,18,1973.0,2652.0,17793.99092463992,22703.509605465213,11902.0,19937.0,1
181700,WN,2019-08-13,15,2019-08-13,19,2364.0,3334.0,20157.634960910258,26037.32328773408,14266.0,23271.0,1
181701,WN,2019-08-13,16,2019-08-13,20,2637.0,3763.0,22795.127297247967,29800.32754011648,16903.0,27034.0,1
181702,WN,2019-08-13,17,2019-08-13,21,3816.0,4032.0,26611.110273741182,33831.85124203605,20719.0,31066.0,1
181703,WN,2019-08-13,18,2019-08-13,22,3968.0,4179.0,30579.42609150761,38010.57563882878,24687.0,35245.0,1
181704,WN,2019-08-13,19,2019-08-13,23,5235.0,4876.0,35814.688523632765,42886.57563882878,29922.0,40121.0,1
181705,WN,2019-08-13,20,2019-08-14,0,4794.0,2053.0,4794.311802185371,2052.6917075795277,34716.0,42174.0,2
181706,WN,2019-08-13,21,2019-08-14,1,3229.0,1724.0,8023.695090446421,3776.691707579528,37945.0,43898.0,2
181707,WN,2019-08-13,22,2019-08-14,2,2567.0,590.0,10590.695090446421,4366.691707579528,40512.0,44488.0,2
181708,WN,2019-08-13,23,2019-08-14,3,880.0,288.0,11470.695090446421,4654.691707579528,41392.0,44776.0,2
181709,WN,2019-08-14,0,2019-08-14,4,487.0,3.0,11957.695090446421,4657.691707579528,487.0,3.0,2
181710,WN,2019-08-14,1,2019-08-14,5,263.0,30.0,12220.695090446421,4687.691707579528,750.0,33.0,2
181711,WN,2019-08-14,2,2019-08-14,6,11.0,234.0,12231.695090446421,4921.691707579528,761.0,267.0,2
181712,WN,2019-08-14,3,2019-08-14,7,305.0,362.0,12537.106955609752,5628.969065172123,1066.0,629.0,2
181713,WN,2019-08-14,4,2019-08-14,8,378.0,564.0,12915.471487443503,6193.326922906429,1444.0,1193.0,2
181714,WN,2019-08-14,5,2019-08-14,9,339.0,570.0,13254.6257476359,6763.619608893934,1783.0,1763.0,2
181715,WN,2019-08-14,6,2019-08-14,10,899.0,598.0,14153.972614693503,7361.619608893934,2682.0,2361.0,2
181716,WN,2019-08-14,7,2019-08-14,11,736.0,5015.0,14889.926725799058,12376.758034689043,3418.0,7376.0,2
181717,WN,2019-08-14,8,2019-08-14,12,2333.0,1419.0,17223.157688494826,13795.557885602197,5751.0,8795.0,2
181718,WN,2019-08-14,9,2019-08-14,13,2021.0,2909.0,19243.957539407984,16704.159508619538,7772.0,11704.0,2
181719,WN,2019-08-14,10,2019-08-14,14,1628.0,2667.0,20872.069192506508,19371.471310804904,9400.0,14371.0,2
181720,WN,2019-08-14,11,2019-08-14,15,1900.0,3027.0,22772.213115929928,22398.08675509894,11300.0,17398.0,2
181721,WN,2019-08-14,12,2019-08-14,16,2393.0,3842.0,25165.213115929928,26240.08675509894,13693.0,21240.0,2
181722,WN,2019-08-14,13,2019-08-14,17,2540.0,5501.0,27705.213955011623,31806.53349366563,16233.0,26741.0,2
181723,WN,2019-08-14,14,2019-08-14,18,3493.0,3409.0,31198.484025757418,35215.799730122184,19726.0,30150.0,2
181724,WN,2019-08-14,15,2019-08-14,19,4657.0,5186.0,35855.48592518005,40401.3353112071,24383.0,35336.0,2
181725,WN,2019-08-14,16,2019-08-14,20,2961.0,6305.0,38816.400584927884,46706.617097800125,27344.0,41641.0,2
181726,WN,2019-08-14,17,2019-08-14,21,5401.0,4678.0,44217.69573499216,51385.019321512285,32745.0,46319.0,2
181727,WN,2019-08-14,18,2019-08-14,22,5271.0,5573.0,49488.96052594249,56957.726637708576,38016.0,51892.0,2
181728,WN,2019-08-14,19,2019-08-14,23,5858.0,4732.0,55346.66784213878,61689.726637708576,43874.0,56624.0,2
181729,WN,2019-08-14,20,2019-08-15,0,5039.0,3338.0,5039.402223712146,6050.726637708574,48913.0,59962.0,3
181730,WN,2019-08-14,21,2019-08-15,1,4117.0,1807.0,9156.402223712146,7857.726637708574,53030.0,61769.0,3
181731,WN,2019-08-14,22,2019-08-15,2,3207.0,590.0,12363.402223712146,8447.726637708574,56237.0,62359.0,3
181732,WN,2019-08-14,23,2019-08-15,3,1403.0,0.0,13766.402223712146,8447.726637708574,57640.0,62359.0,3
181733,WN,2019-08-15,0,2019-08-15,4,833.0,10.0,14599.402223712146,8457.726637708574,833.0,10.0,3
181734,WN,2019-08-15,1,2019-08-15,5,0.0,0.0,14599.402223712146,8457.726637708574,833.0,10.0,3
181735,WN,2019-08-15,2,2019-08-15,6,0.0,164.0,14599.402223712146,8621.726637708574,833.0,174.0,3
181736,WN,2019-08-15,3,2019-08-15,7,107.0,341.0,14706.611247586574,6319.611247586575,940.0,515.0,3
181737,WN,2019-08-15,4,2019-08-15,8,283.0,394.0,14990.013471298724,6713.6260849927585,1223.0,909.0,3
181738,WN,2019-08-15,5,2019-08-15,9,255.0,1147.0,15245.325273484092,7861.080328554297,1478.0,2056.0,3
181739,WN,2019-08-15,6,2019-08-15,10,615.0,990.0,15860.727497196238,8850.693684865833,2093.0,3046.0,3
181740,WN,2019-08-15,7,2019-08-15,11,554.0,1551.0,16414.355859765536,10401.593201952754,2647.0,4597.0,3
181741,WN,2019-08-15,8,2019-08-15,12,1131.0,1725.0,17545.702221966047,12126.270862882364,3778.0,6322.0,3
181742,WN,2019-08-15,9,2019-08-15,13,994.0,1701.0,18539.315578277576,13827.694449938706,4772.0,8023.0,3
181743,WN,2019-08-15,10,2019-08-15,14,1158.0,2006.0,19696.978611519968,15833.97901558646,5930.0,10029.0,3
181744,WN,2019-08-15,11,2019-08-15,15,1562.0,2673.0,21258.731557524112,18507.06880033901,7492.0,12702.0,3
181745,WN,2019-08-15,12,2019-08-15,16,1415.0,4192.0,22674.11317180124,22698.630813190463,8907.0,16894.0,3
181746,WN,2019-08-15,13,2019-08-15,17,2329.0,4018.0,25003.20830815634,26716.92939729236,11236.0,20912.0,3
181747,WN,2019-08-15,14,2019-08-15,18,2516.0,4835.0,27519.001002609428,31551.69673713125,13752.0,25747.0,3
181748,WN,2019-08-15,15,2019-08-15,19,4505.0,4433.0,32023.945493313106,35984.495932374746,18257.0,30180.0,3
181749,WN,2019-08-15,16,2019-08-15,20,4467.0,4940.0,36491.29931126949,40924.96636433262,22724.0,35120.0,3
181750,WN,2019-08-15,17,2019-08-15,21,4917.0,6215.0,41408.71176809813,47139.721840383136,27641.0,41335.0,3
181751,WN,2019-08-15,18,2019-08-15,22,4028.0,5213.0,45436.74520339507,52352.429156579434,31669.0,46548.0,3
181752,WN,2019-08-15,19,2019-08-15,23,5992.0,3172.0,51428.26394879015,55524.429156579434,37661.0,49720.0,3
181753,WN,2019-08-15,20,2019-08-16,0,4734.0,2977.0,8252.263948790149,6516.429156579425,42395.0,52697.0,4
181754,WN,2019-08-15,21,2019-08-16,1,4629.0,1310.0,12881.263948790149,7826.429156579425,47024.0,54007.0,4
181755,WN,2019-08-15,22,2019-08-16,2,2303.0,400.0,15184.263948790149,8226.429156579425,49327.0,54407.0,4
181756,WN,2019-08-15,23,2019-08-16,3,1038.0,0.0,16222.263948790149,8226.429156579425,50365.0,54407.0,4
181757,WN,2019-08-16,0,2019-08-16,4,184.0,9.0,16406.26394879015,8235.429156579425,184.0,9.0,4
181758,WN,2019-08-16,1,2019-08-16,5,0.0,140.0,16406.26394879015,8375.429156579425,184.0,149.0,4
181759,WN,2019-08-16,2,2019-08-16,6,0.0,327.0,16406.26394879015,8702.429156579425,184.0,476.0,4
181760,WN,2019-08-16,3,2019-08-16,7,75.0,466.0,16481.26394879015,9168.429156579425,259.0,942.0,4
181761,WN,2019-08-16,4,2019-08-16,8,171.0,347.0,16652.26394879015,9515.429156579425,430.0,1289.0,4
181762,WN,2019-08-16,5,2019-08-16,9,632.0,1183.0,13765.79985091316,7158.714714644249,1062.0,2472.0,4
181763,WN,2019-08-16,6,2019-08-16,10,753.0,1954.0,14519.198747790977,9113.015526152918,1815.0,4426.0,4
181764,WN,2019-08-16,7,2019-08-16,11,885.0,1048.0,15404.2994102128,10161.015526152918,2700.0,5474.0,4
181765,WN,2019-08-16,8,2019-08-16,12,1679.0,2676.0,17083.61522797923,12836.794957331911,4379.0,8150.0,4
181766,WN,2019-08-16,9,2019-08-16,13,988.0,2436.0,18071.2939967364,15272.794957331911,5367.0,10586.0,4
181767,WN,2019-08-16,10,2019-08-16,14,1595.0,2257.0,19666.594808245067,17530.09576884058,6962.0,12843.0,4
181768,WN,2019-08-16,11,2019-08-16,15,1820.0,2635.0,21486.394659158228,20165.067221401456,8782.0,15478.0,4
181769,WN,2019-08-16,12,2019-08-16,16,1324.0,3456.0,22810.3661117191,23621.067221401456,10106.0,18934.0,4
181770,WN,2019-08-16,13,2019-08-16,17,2388.0,3116.0,25198.3661117191,26737.067221401456,12494.0,22050.0,4
181771,WN,2019-08-16,14,2019-08-16,18,2255.0,3826.0,27453.677913904467,30563.067221401456,14749.0,25876.0,4
181772,WN,2019-08-16,15,2019-08-16,19,3618.0,3905.0,31071.978725413133,34529.248217717824,18367.0,29781.0,4
181773,WN,2019-08-16,16,2019-08-16,20,3056.0,4895.0,34127.97872541314,39424.248217717824,21423.0,34676.0,4
181774,WN,2019-08-16,17,2019-08-16,21,3229.0,3453.0,37356.84791954413,42877.248217717824,24652.0,38129.0,4
181775,WN,2019-08-16,18,2019-08-16,22,3715.0,3046.0,41071.84791954413,45923.248217717824,28367.0,41175.0,4
181776,WN,2019-08-16,19,2019-08-16,23,4136.0,2573.0,45207.84791954413,48496.248217717824,32503.0,43748.0,4
181777,WN,2019-08-16,20,2019-08-17,0,2323.0,1453.0,3071.847919544135,2100.2482177178213,34826.0,45201.0,5
181778,WN,2019-08-16,21,2019-08-17,1,2696.0,1076.0,5019.311802185371,3176.2482177178213,37522.0,46277.0,5
181779,WN,2019-08-16,22,2019-08-17,2,2049.0,256.0,7068.31180218537,3432.2482177178213,39571.0,46533.0,5
181780,WN,2019-08-16,23,2019-08-17,3,1021.0,0.0,8089.31180218537,3432.2482177178213,40592.0,46533.0,5
181781,WN,2019-08-17,0,2019-08-17,4,142.0,0.0,8231.31180218537,3432.2482177178213,142.0,0.0,5
181782,WN,2019-08-17,1,2019-08-17,5,0.0,29.0,8231.31180218537,3461.2482177178213,142.0,29.0,5
181783,WN,2019-08-17,2,2019-08-17,6,0.0,83.0,8231.31180218537,3544.2482177178213,142.0,112.0,5
181784,WN,2019-08-17,3,2019-08-17,7,65.0,190.0,8296.31180218537,3734.2482177178213,207.0,302.0,5
181785,WN,2019-08-17,4,2019-08-17,8,137.0,412.0,8433.31180218537,4146.248217717823,344.0,714.0,5
181786,WN,2019-08-17,5,2019-08-17,9,305.0,774.0,8738.111653098525,4273.300811508669,649.0,1488.0,5
181787,WN,2019-08-17,6,2019-08-17,10,287.0,957.0,9025.412464607194,5229.9120590952425,936.0,2445.0,5
181788,WN,2019-08-17,7,2019-08-17,11,770.0,831.0,9795.412464607194,6060.9120590952425,1706.0,3276.0,5
181789,WN,2019-08-17,8,2019-08-17,12,468.0,2746.0,10263.621488481624,9056.736220122159,2174.0,6022.0,5
181790,WN,2019-08-17,9,2019-08-17,13,814.0,2120.0,11077.658654320765,11176.60541425316,2988.0,8142.0,5
181791,WN,2019-08-17,10,2019-08-17,14,1338.0,2156.0,12415.217554260786,13332.639610116508,4326.0,10298.0,5
181792,WN,2019-08-17,11,2019-08-17,15,2334.0,2643.0,14749.049675498833,15975.331190798031,6660.0,12941.0,5
181793,WN,2019-08-17,12,2019-08-17,16,1565.0,4060.0,16314.049675498833,20035.33119079803,8225.0,17001.0,5
181794,WN,2019-08-17,13,2019-08-17,17,2092.0,2681.0,18405.6429929834,22716.302643358908,10317.0,19682.0,5
181795,WN,2019-08-17,14,2019-08-17,18,2712.0,3842.0,21117.47511422145,26558.302643358908,13029.0,23524.0,5
181796,WN,2019-08-17,15,2019-08-17,19,2813.0,2916.0,23930.446566782324,29474.302643358908,15842.0,26440.0,5
181797,WN,2019-08-17,16,2019-08-17,20,2087.0,2504.0,26017.446566782324,31978.302643358908,17929.0,28944.0,5
181798,WN,2019-08-17,17,2019-08-17,21,2538.0,2022.0,28555.446566782324,34000.302643358904,20467.0,30966.0,5
181799,WN,2019-08-17,18,2019-08-17,22,1814.0,1110.0,30369.446566782324,35110.302643358904,22281.0,32076.0,5
181800,WN,2019-08-17,19,2019-08-17,23,1714.0,504.0,32083.446566782324,35614.302643358904,23995.0,32580.0,5
181801,WN,2019-08-17,20,2019-08-18,0,649.0,78.0,1749.4465667823235,1044.3026433589057,24644.0,32658.0,6
181802,WN,2019-08-17,21,2019-08-18,1,572.0,0.0,2321.4465667823238,1044.3026433589057,25216.0,32658.0,6
181803,WN,2019-08-17,22,2019-08-18,2,253.0,0.0,2574.4465667823238,1044.3026433589057,25469.0,32658.0,6
181804,WN,2019-08-17,23,2019-08-18,3,0.0,0.0,2574.4465667823238,1044.3026433589057,25469.0,32658.0,6
181805,WN,2019-08-18,2,2019-08-18,6,0.0,152.0,2574.4465667823238,1206.3026433589055,0.0,152.0,6
181806,WN,2019-08-18,3,2019-08-18,7,24.0,362.0,2598.4465667823238,1568.3026433589057,24.0,514.0,6
181807,WN,2019-08-18,4,2019-08-18,8,607.0,887.0,2104.849758345815,2115.4626167364872,631.0,1401.0,6
181808,WN,2019-08-18,5,2019-08-18,9,650.0,1501.0,2755.334321941516,3616.4063597529253,1281.0,2902.0,6
181809,WN,2019-08-18,6,2019-08-18,10,1135.0,3259.0,3890.147029320138,6875.680796736093,2416.0,6161.0,6
181810,WN,2019-08-18,7,2019-08-18,11,1545.0,2979.0,5435.349382033246,9854.826564411738,3961.0,9140.0,6
181811,WN,2019-08-18,8,2019-08-18,12,2770.0,2224.0,8205.643396823622,12078.645543373008,6731.0,11364.0,6
181812,WN,2019-08-18,9,2019-08-18,13,2715.0,4235.0,10920.361438302196,16313.165220290903,9446.0,15599.0,6
181813,WN,2019-08-18,10,2019-08-18,14,3101.0,2944.0,14021.198893615532,19256.937566887183,12547.0,18543.0,6
181814,WN,2019-08-18,11,2019-08-18,15,2132.0,3908.0,16152.965071204062,23164.942490314414,14679.0,22451.0,6
181815,WN,2019-08-18,12,2019-08-18,16,2986.0,4175.0,19138.73741780034,27339.73032971274,17665.0,26626.0,6
181816,WN,2019-08-18,13,2019-08-18,17,4361.0,4252.0,23499.437092835957,31591.99530673544,22026.0,30878.0,6
181817,WN,2019-08-18,14,2019-08-18,18,2843.0,5450.0,26342.375094716466,37041.86827821597,24869.0,36328.0,6
181818,WN,2019-08-18,15,2019-08-18,19,3857.0,4223.0,30199.237496822192,41264.88499304042,28726.0,40551.0,6
181819,WN,2019-08-18,16,2019-08-18,20,4337.0,5132.0,34535.85968093628,46397.117150877566,33063.0,45683.0,6
181820,WN,2019-08-18,17,2019-08-18,21,3329.0,5278.0,37865.06265983949,51675.282806161806,36392.0,50961.0,6
181821,WN,2019-08-18,18,2019-08-18,22,5062.0,4572.0,42927.1508242022,56247.282806161806,41454.0,55533.0,6
181822,WN,2019-08-18,19,2019-08-18,23,5819.0,4017.0,48746.08265707496,60264.282806161806,47273.0,59550.0,6
181823,WN,2019-08-18,20,2019-08-19,0,5805.0,3899.0,10052.082657074965,8095.282806161806,53078.0,63449.0,0
181824,WN,2019-08-18,21,2019-08-19,1,3577.0,1020.0,13629.082657074963,9115.282806161807,56655.0,64469.0,0
181825,WN,2019-08-18,22,2019-08-19,2,2850.0,146.0,16479.082657074963,9261.282806161807,59505.0,64615.0,0
181826,WN,2019-08-18,23,2019-08-19,3,1089.0,0.0,17568.082657074963,9261.282806161807,60594.0,64615.0,0
181827,WN,2019-08-19,0,2019-08-19,4,330.0,0.0,17898.082657074963,9261.282806161807,330.0,0.0,0
181828,WN,2019-08-19,1,2019-08-19,5,0.0,5.0,17898.082657074963,9266.282806161807,330.0,5.0,0
181829,WN,2019-08-19,2,2019-08-19,6,0.0,267.0,17898.082657074963,9533.282806161807,330.0,272.0,0
181830,WN,2019-08-19,3,2019-08-19,7,10.0,312.0,17908.082657074963,9845.282806161807,340.0,584.0,0
181831,WN,2019-08-19,4,2019-08-19,8,124.0,472.0,18032.082657074963,10317.282806161807,464.0,1056.0,0
181832,WN,2019-08-19,5,2019-08-19,9,178.0,728.0,18210.082657074963,11045.28280616181,642.0,1784.0,0
181833,WN,2019-08-19,6,2019-08-19,10,338.0,943.0,18548.082657074963,11988.28280616181,980.0,2727.0,0
181834,WN,2019-08-19,7,2019-08-19,11,808.0,821.0,19356.082657074963,12809.28280616181,1788.0,3548.0,0
181835,WN,2019-08-19,8,2019-08-19,12,783.0,1824.0,20139.082657074963,14633.28280616181,2571.0,5372.0,0
181836,WN,2019-08-19,9,2019-08-19,13,807.0,1920.0,16698.691544021793,12668.05886948863,3378.0,7292.0,0
181837,WN,2019-08-19,10,2019-08-19,14,758.0,1642.0,17456.691544021793,14310.05886948863,4136.0,8934.0,0
181838,WN,2019-08-19,11,2019-08-19,15,558.0,925.0,18014.691544021796,15235.05886948863,4694.0,9859.0,0
181839,WN,2019-08-19,12,2019-08-19,16,1506.0,2229.0,19520.341001076507,17883.271662071904,6200.0,12088.0,0
181840,WN,2019-08-19,13,2019-08-19,17,1250.0,2761.0,20770.49977035431,20644.04186457564,7450.0,14849.0,0
181841,WN,2019-08-19,14,2019-08-19,18,1270.0,2731.0,22040.339899087343,23375.12570014253,8720.0,17580.0,0
181842,WN,2019-08-19,15,2019-08-19,19,2624.0,2168.0,24664.41990348124,25543.12570014253,11344.0,19748.0,0
181843,WN,2019-08-19,16,2019-08-19,20,3344.0,4628.0,28008.735721247667,30171.12570014253,14688.0,24376.0,0
181844,WN,2019-08-19,17,2019-08-19,21,3498.0,5568.0,31507.000698270367,35739.12570014253,18186.0,29944.0,0
181845,WN,2019-08-19,18,2019-08-19,22,3076.0,3214.0,34583.31250045574,38953.12570014253,21262.0,33158.0,0
181846,WN,2019-08-19,19,2019-08-19,23,3821.0,2678.0,38404.79721519033,41631.12570014253,25083.0,35836.0,0
181847,WN,2019-08-19,20,2019-08-20,0,4169.0,1829.0,5875.7972151903305,3827.125700142525,29252.0,37665.0,1
181848,WN,2019-08-19,21,2019-08-20,1,2404.0,435.0,8279.79721519033,4262.125700142525,31656.0,38100.0,1
181849,WN,2019-08-19,22,2019-08-20,2,1595.0,142.0,9874.79721519033,4404.125700142525,33251.0,38242.0,1
181850,WN,2019-08-19,23,2019-08-20,3,239.0,0.0,10113.79721519033,4404.125700142525,33490.0,38242.0,1
181851,WN,2019-08-20,0,2019-08-20,4,297.0,0.0,10410.79721519033,4404.125700142525,297.0,0.0,1
181852,WN,2019-08-20,1,2019-08-20,5,0.0,19.0,10410.79721519033,4423.125700142525,297.0,19.0,1
181853,WN,2019-08-20,2,2019-08-20,6,6.0,216.0,10416.79721519033,4639.125700142525,303.0,235.0,1
181854,WN,2019-08-20,3,2019-08-20,7,21.0,156.0,10437.79721519033,4795.125700142525,324.0,391.0,1
181855,WN,2019-08-20,4,2019-08-20,8,197.0,690.0,8927.664242476098,3611.1314852421037,521.0,1081.0,1
181856,WN,2019-08-20,5,2019-08-20,9,415.0,496.0,9342.496363714145,4107.0354371917965,936.0,1577.0,1
